Duration,Sales,Commision,Age,Claim,Type_Travel Agency,Distribution_Online,Agency_encoded,Product_encoded,Destination_encoded
9,27.0,6.75,22,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,22.0,7.7,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
11,13.5,3.38,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,41.5,10.38,44,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
12,27.0,6.75,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,24.5,6.13,29,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
30,26.0,9.1,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
2,22.0,7.7,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
18,58.0,20.3,35,0,0,1,0.0047556142668428005,0.008141112618724558,0.008849557522123894
40,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
33,30.0,10.5,83,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
95,22.0,7.7,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
22,40.0,14.0,50,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
23,30.55,7.64,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,36.0,12.6,49,0,0,1,0.0047556142668428005,0.008141112618724558,0.007633587786259542
20,13.5,3.38,52,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
34,22.0,7.7,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
20,26.0,9.1,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
13,30.0,10.5,28,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
13,20.0,5.0,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
36,58.0,20.3,49,0,0,1,0.0047556142668428005,0.008141112618724558,0.008849557522123894
22,22.0,7.7,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
13,33.79,11.83,48,0,0,1,0.0,0.0,0.0
5,17.55,4.39,67,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
72,30.0,10.5,34,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
61,44.0,15.4,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,35.1,8.78,71,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
64,30.0,10.5,69,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
18,30.0,10.5,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
10,27.0,6.75,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,22.0,7.7,57,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
18,26.0,9.1,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
19,22.0,7.7,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
5,13.5,3.38,48,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
14,23.4,5.85,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,45.0,15.75,75,0,0,1,0.0047556142668428005,0.008141112618724558,0.0
4,16.2,4.05,68,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
32,26.0,9.1,20,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
3,13.5,3.38,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
85,22.0,7.7,58,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
18,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
79,29.0,9.57,66,0,1,0,0.0196078431372549,0.017045454545454544,0.0061633281972265025
13,26.5,6.63,21,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
37,22.5,5.63,28,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
22,30.0,10.5,46,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
6,15.0,6.0,69,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
5,26.0,9.1,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
22,37.8,9.45,13,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
57,26.0,9.1,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
52,26.0,9.1,59,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
9,45.0,15.75,44,0,0,1,0.0047556142668428005,0.008141112618724558,0.034722222222222224
18,34.5,8.63,30,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
22,18.0,6.3,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
5,16.0,4.0,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,22.0,7.7,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
20,35.0,12.25,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
4,17.55,4.39,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
14,33.5,8.38,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,22.0,7.7,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
18,37.0,12.95,31,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
13,22.0,7.7,38,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
41,35.0,12.25,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.008849557522123894
11,22.0,7.7,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
7,22.0,7.7,53,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
14,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
13,23.0,9.2,35,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
70,40.0,14.0,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
22,30.0,10.5,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
29,31.0,12.4,39,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
19,17.55,4.39,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
52,30.0,10.5,31,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
10,24.05,6.01,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
96,35.0,12.25,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
3,18.0,6.3,38,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
88,35.0,12.25,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.09090909090909091
2,22.0,7.7,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
22,34.5,8.63,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
14,38.35,9.59,72,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
20,23.0,5.75,30,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
32,49.0,18.62,48,0,1,1,0.030534351145038167,0.045454545454545456,0.011538461538461539
5,24.5,6.13,25,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
55,22.17,7.76,48,0,0,1,0.0,0.0,0.00477326968973747
24,22.0,7.7,67,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
54,23.0,5.75,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
18,26.0,9.1,41,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
4,13.5,3.38,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,33.0,12.54,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
64,29.0,9.57,66,0,1,0,0.018867924528301886,0.017045454545454544,0.004296455424274973
10,22.0,7.7,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
33,26.0,9.1,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
51,29.0,9.57,83,0,1,0,0.01282051282051282,0.017045454545454544,0.004296455424274973
9,63.7,15.93,36,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
27,16.0,4.0,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
16,30.0,10.5,79,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
7,29.5,7.38,25,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
45,33.0,12.54,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
48,47.5,11.88,41,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
26,54.0,13.5,24,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
57,33.5,8.38,48,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,22.0,7.7,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,26.0,9.1,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
5,22.0,7.7,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
21,22.0,7.7,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
4,22.0,7.7,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
25,35.0,12.25,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
5,25.0,16.25,35,0,1,1,0.0364963503649635,0.03636363636363636,0.004296455424274973
17,45.0,15.75,53,0,0,1,0.0047556142668428005,0.008141112618724558,0.007633587786259542
18,4.89,1.71,48,0,0,1,0.0,0.0,0.0
8,26.0,9.1,38,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
2,22.0,7.7,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
21,26.0,9.1,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
5,19.2,4.8,18,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
2,26.5,17.23,29,0,1,1,0.0364963503649635,0.0,0.011538461538461539
20,20.0,5.0,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
2,17.5,4.38,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,16.0,4.0,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,26.0,9.1,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
11,23.5,5.88,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
81,30.0,10.5,47,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
8,18.0,6.3,68,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
17,22.0,7.7,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
9,22.0,7.7,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,18.5,4.63,26,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
10,0.0,6.3,62,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
4,22.0,7.7,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
5,16.0,4.0,26,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
27,22.0,7.7,79,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
57,33.0,11.55,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
2,18.0,6.3,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
11,26.0,9.1,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
3,15.0,3.75,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
40,22.0,7.7,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
7,26.0,9.1,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
16,47.0,11.75,22,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,26.0,9.1,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
82,29.0,9.57,67,0,1,0,0.0196078431372549,0.017045454545454544,0.0061633281972265025
15,26.0,9.1,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
31,45.0,15.75,67,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
5,18.0,6.3,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
11,17.0,4.25,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,35.25,8.81,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,30.55,7.64,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
26,31.0,20.15,46,0,1,1,0.0364963503649635,0.0,0.0
12,17.0,4.25,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,15.0,6.0,23,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
40,22.0,7.7,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
9,17.0,4.25,51,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,22.0,7.7,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
6,18.0,6.3,31,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
5,18.0,6.3,28,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
20,22.0,7.7,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
29,26.0,9.1,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
13,47.0,11.75,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,17.0,4.25,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,18.0,4.5,63,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
58,27.0,6.75,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
61,58.0,20.3,23,0,0,1,0.0047556142668428005,0.008141112618724558,0.008849557522123894
6,18.0,6.3,41,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
53,63.5,15.88,36,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
7,16.0,4.0,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,23.5,5.88,39,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
62,35.0,12.25,26,0,0,1,0.0047556142668428005,0.004319032536711776,0.007633587786259542
5,59.5,14.88,38,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
12,42.0,10.5,23,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
11,39.0,9.75,31,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
24,22.0,7.7,52,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
13,49.0,18.62,48,0,1,1,0.030534351145038167,0.045454545454545456,0.011538461538461539
34,32.9,8.22,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,18.0,6.3,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
11,1.55,0.54,48,0,0,1,0.0,0.0,0.0
16,35.0,12.25,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,15.0,6.0,29,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
11,23.0,5.75,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
52,35.0,12.25,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
18,55.8,13.95,39,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
18,40.0,14.0,19,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
9,27.0,6.75,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,18.0,4.5,39,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,30.0,7.5,32,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,36.0,12.6,64,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
15,35.0,12.25,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
3,15.0,6.0,36,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
10,22.0,7.7,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
66,22.0,7.7,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
5,15.0,6.0,36,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
74,30.0,10.5,71,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
22,58.0,20.3,34,0,0,1,0.0047556142668428005,0.008141112618724558,0.007633587786259542
11,25.5,6.38,21,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,13.5,3.38,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,18.0,6.3,71,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
103,29.5,7.38,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,24.05,6.01,40,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
80,47.5,11.88,44,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
85,29.0,9.57,20,0,1,0,0.018867924528301886,0.017045454545454544,0.004296455424274973
8,17.0,4.25,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
129,45.0,15.75,47,0,0,1,0.0047556142668428005,0.008141112618724558,0.034722222222222224
6,26.0,9.1,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
10,27.0,6.75,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,16.0,4.0,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
2,18.0,6.3,31,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
15,35.0,12.25,53,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
127,47.0,16.45,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
52,42.0,14.7,61,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
15,17.55,4.39,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
15,22.0,7.7,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
5,18.0,6.3,63,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
8,30.0,10.5,31,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
16,35.0,12.25,72,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
33,30.0,10.5,54,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
39,25.2,6.3,43,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
35,61.5,15.38,22,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,30.0,10.5,54,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
10,17.0,4.25,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,18.0,6.3,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
5,0.0,7.13,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,67.0,16.75,40,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
24,33.5,8.38,69,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
30,27.0,6.75,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,16.0,4.0,29,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,18.0,4.5,49,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
43,61.1,15.28,45,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
73,0.0,11.55,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
41,30.55,7.64,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
123,22.0,7.7,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
10,53.25,13.31,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,49.0,12.25,34,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
64,33.0,11.55,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
9,29.5,7.38,32,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
34,39.0,13.65,54,0,0,1,0.0047556142668428005,0.008141112618724558,0.011538461538461539
15,33.0,11.55,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
12,16.0,4.0,57,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
23,49.5,12.38,44,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
41,33.0,11.55,52,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
10,29.5,7.38,45,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,18.0,6.3,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
9,62.25,15.56,25,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
65,16.0,4.0,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,17.0,4.25,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
19,22.0,7.7,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
4,18.0,6.3,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
32,35.0,12.25,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
83,29.5,7.38,20,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
5,30.0,10.5,65,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
